"Plot_ID","Cover_Type","Species","Subplot_Zone","Centimeters_Diagonal_Cover"
12,"WOODY","Amelanchier sanguinea","BOTTOM",1
12,"WOODY","Amelanchier sanguinea","MIDDLE",1
12,"WOODY","Amelanchier sanguinea","TOP",1
12,"WOODY","Carya spp.","BOTTOM",46
12,"WOODY","Carya spp.","MIDDLE",21
12,"WOODY","Carya spp.","TOP",30
12,"WOODY","Ceanothus americanus","BOTTOM",1
12,"WOODY","Celastrus scandens","BOTTOM",1
12,"WOODY","Celastrus scandens","MIDDLE",1
12,"WOODY","Celastrus scandens","TOP",3
12,"WOODY","Cornus racemosa","MIDDLE",1
12,"WOODY","Cornus racemosa","TOP",40
12,"WOODY","Crataegus sp.","BOTTOM",1
12,"WOODY","Crataegus sp.","MIDDLE",1
12,"WOODY","Crataegus sp.","TOP",2
12,"WOODY","Hamamelis virginiana","BOTTOM",1
12,"WOODY","Juniperus communis","BOTTOM",1
12,"WOODY","Juniperus communis","MIDDLE",1
12,"WOODY","Juniperus communis","TOP",6
12,"WOODY","Parthenocissus quinquefolia","BOTTOM",9
12,"WOODY","Parthenocissus quinquefolia","TOP",1
12,"WOODY","Populus grandidentata","BOTTOM",1
12,"WOODY","Populus grandidentata","MIDDLE",1
12,"WOODY","Prunus serotina","BOTTOM",48
12,"WOODY","Prunus serotina","MIDDLE",51
12,"WOODY","Prunus serotina","TOP",141
12,"WOODY","Prunus virginiana","BOTTOM",1
12,"WOODY","Prunus virginiana","MIDDLE",1
12,"WOODY","Prunus virginiana","TOP",1
12,"WOODY","Quercus alba","BOTTOM",294
12,"WOODY","Quercus alba","MIDDLE",80
12,"WOODY","Quercus alba","TOP",46
12,"WOODY","Quercus rubra","BOTTOM",110
12,"WOODY","Quercus rubra","MIDDLE",91
12,"WOODY","Quercus rubra","TOP",115
12,"WOODY","Quercus velutina","BOTTOM",45
12,"WOODY","Quercus velutina","MIDDLE",106
12,"WOODY","Quercus velutina","TOP",23
12,"WOODY","Ribes cynosbati","BOTTOM",3
12,"WOODY","Ribes cynosbati","TOP",1
12,"WOODY","Rosa carolina","BOTTOM",1
12,"WOODY","Rosa carolina","MIDDLE",12
12,"WOODY","Rosa carolina","TOP",1
12,"WOODY","Sassafras albidum","BOTTOM",1
12,"WOODY","Sassafras albidum","MIDDLE",1
12,"WOODY","Sassafras albidum","TOP",1
12,"WOODY","Vaccinium corymbosum","BOTTOM",2
12,"WOODY","Vitis sp.","BOTTOM",1
12,"WOODY","Vitis sp.","MIDDLE",1
12,"WOODY","Vitis sp.","TOP",1
13,"HERB","Agropyron trachycaulum","BOTTOM",4
13,"HERB","Agropyron trachycaulum","MIDDLE",1
13,"HERB","Agropyron trachycaulum","TOP",1
13,"HERB","Amphicarpa bracteata","BOTTOM",63
13,"HERB","Amphicarpa bracteata","MIDDLE",83
13,"HERB","Amphicarpa bracteata","TOP",3
13,"HERB","Andropogon gerardi","MIDDLE",1
13,"HERB","Anemonella thalictroides","BOTTOM",38
13,"HERB","Anemonella thalictroides","MIDDLE",7
13,"HERB","Anemonella thalictroides","TOP",3
13,"HERB","Antennaria fallax","BOTTOM",1
13,"HERB","Antennaria fallax","MIDDLE",11
13,"HERB","Antennaria fallax","TOP",1
13,"HERB","Apocynum androsaemifolium","TOP",1
13,"HERB","Asclepias syriaca","BOTTOM",2
13,"HERB","Asclepias syriaca","MIDDLE",3
13,"HERB","Asclepias syriaca","TOP",1
13,"HERB","Aster macrophyllus","BOTTOM",26
13,"HERB","Aster macrophyllus","MIDDLE",22
13,"HERB","Aster macrophyllus","TOP",1
13,"HERB","Aster sagittifolius","BOTTOM",1
13,"HERB","Aster sagittifolius","MIDDLE",3
13,"HERB","Aster sagittifolius","TOP",1
13,"HERB","Carex pensylvanica","BOTTOM",251
13,"HERB","Carex pensylvanica","MIDDLE",216
13,"HERB","Carex pensylvanica","TOP",149
13,"HERB","Cystopteris fragilis","TOP",1
13,"HERB","Desmodium nudiflorum","BOTTOM",1
13,"HERB","Desmodium nudiflorum","MIDDLE",1
13,"HERB","Desmodium nudiflorum","TOP",1
13,"HERB","Erigeron pulchellus","BOTTOM",1
13,"HERB","Festuca obtusa","BOTTOM",9
13,"HERB","Festuca obtusa","MIDDLE",1
13,"HERB","Galium boreale","BOTTOM",38
13,"HERB","Galium boreale","MIDDLE",27
13,"HERB","Galium boreale","TOP",4
13,"HERB","Galium circaezans","BOTTOM",1
13,"HERB","Galium circaezans","MIDDLE",12
13,"HERB","Galium circaezans","TOP",1
13,"HERB","Galium triflorum","MIDDLE",15
13,"HERB","Geranium maculatum","BOTTOM",17
13,"HERB","Geranium maculatum","MIDDLE",6
13,"HERB","Geranium maculatum","TOP",1
13,"HERB","Helianthus divaricatus","BOTTOM",4
13,"HERB","Helianthus divaricatus","MIDDLE",3
13,"HERB","Helianthus divaricatus","TOP",1
13,"HERB","Hepatica americana","BOTTOM",191
13,"HERB","Hepatica americana","MIDDLE",61
13,"HERB","Hepatica americana","TOP",103
13,"HERB","Heuchera richardsonii","TOP",3
13,"HERB","Hieracium venosum","TOP",1
13,"HERB","Lathyrus ochroleucus","BOTTOM",11
13,"HERB","Lathyrus ochroleucus","MIDDLE",18
13,"HERB","Lathyrus ochroleucus","TOP",6
13,"HERB","Lysimachia quadrifolia","BOTTOM",1
13,"HERB","Lysimachia quadrifolia","MIDDLE",30
13,"HERB","Lysimachia quadrifolia","TOP",19
13,"HERB","Monarda fistulosa","BOTTOM",19
13,"HERB","Monarda fistulosa","MIDDLE",6
13,"HERB","Monarda fistulosa","TOP",8
13,"HERB","Parietaria pensylvanica","TOP",1
13,"HERB","Phlox pilosa","TOP",1
13,"HERB","Phryma leptostachya","MIDDLE",1
13,"HERB","Poa compressa","BOTTOM",4
13,"HERB","Poa compressa","MIDDLE",55
13,"HERB","Poa compressa","TOP",38
13,"HERB","Poa pratensis","BOTTOM",10
13,"HERB","Poa pratensis","MIDDLE",6
13,"HERB","Poa pratensis","TOP",29
13,"HERB","Polygonatum biflorum","BOTTOM",1
13,"HERB","Polygonatum biflorum","MIDDLE",2
13,"HERB","Polygonatum biflorum","TOP",10
13,"HERB","Potentilla simplex","BOTTOM",4
13,"HERB","Potentilla simplex","MIDDLE",23
13,"HERB","Potentilla simplex","TOP",1
13,"HERB","Prenanthes alba","MIDDLE",6
13,"HERB","Prenanthes alba","TOP",1
13,"HERB","Prunella vulgaris","BOTTOM",1
13,"HERB","Pteridium aquilinum","BOTTOM",22
13,"HERB","Pteridium aquilinum","MIDDLE",2
13,"HERB","Pteridium aquilinum","TOP",43
13,"HERB","Rubus flagellaris","BOTTOM",11
13,"HERB","Rubus flagellaris","MIDDLE",32
13,"HERB","Rubus flagellaris","TOP",20
13,"HERB","Rubus occidentalis","BOTTOM",1
13,"HERB","Rubus occidentalis","MIDDLE",25
13,"HERB","Rubus occidentalis","TOP",1
13,"HERB","Rudberckia hirta","MIDDLE",1
13,"HERB","Sanicula sp.","BOTTOM",9
13,"HERB","Sanicula sp.","MIDDLE",1
13,"HERB","Smilacina racemosa","BOTTOM",6
13,"HERB","Smilacina racemosa","MIDDLE",27
13,"HERB","Smilacina racemosa","TOP",10
13,"HERB","Solidago juncea","BOTTOM",1
13,"HERB","Solidago juncea","MIDDLE",1
13,"HERB","Solidago juncea","TOP",1
13,"HERB","Solidago nemoralis","MIDDLE",1
13,"HERB","Taenidia integerrima","BOTTOM",1
13,"HERB","Thalictrum dioicum","BOTTOM",26
13,"HERB","Thalictrum dioicum","MIDDLE",1
13,"HERB","Uvularia grandiflora","BOTTOM",1
13,"HERB","Uvularia grandiflora","MIDDLE",1
13,"HERB","Uvularia grandiflora","TOP",1
13,"HERB","Veronicastrum virginianum","BOTTOM",1
13,"HERB","Veronicastrum virginianum","MIDDLE",1
13,"HERB","Vicia carolina","BOTTOM",1
13,"HERB","Vicia carolina","MIDDLE",1
13,"HERB","Vicia carolina","TOP",1
13,"HERB","Viola sororia","BOTTOM",18
13,"HERB","Viola sororia","MIDDLE",7
13,"HERB","Viola sororia","TOP",5
13,"WOODY","Acer rubrum","BOTTOM",81
13,"WOODY","Acer rubrum","MIDDLE",10
13,"WOODY","Acer rubrum","TOP",10
13,"WOODY","Amelanchier arborea","BOTTOM",52
13,"WOODY","Amelanchier arborea","MIDDLE",1
13,"WOODY","Amelanchier arborea","TOP",11
13,"WOODY","Amelanchier laevis","BOTTOM",1
13,"WOODY","Carya spp.","BOTTOM",58
13,"WOODY","Carya spp.","MIDDLE",69
13,"WOODY","Carya spp.","TOP",29
13,"WOODY","Celastrus scandens","BOTTOM",21
13,"WOODY","Celastrus scandens","MIDDLE",38
13,"WOODY","Celastrus scandens","TOP",5
13,"WOODY","Cornus racemosa","BOTTOM",1
13,"WOODY","Cornus racemosa","MIDDLE",1
13,"WOODY","Cornus racemosa","TOP",7
13,"WOODY","Crataegus sp.","BOTTOM",1
13,"WOODY","Crataegus sp.","MIDDLE",1
13,"WOODY","Hamamelis virginiana","BOTTOM",1
13,"WOODY","Hamamelis virginiana","MIDDLE",1
13,"WOODY","Juniperus communis","BOTTOM",11
13,"WOODY","Juniperus communis","MIDDLE",1
13,"WOODY","Juniperus communis","TOP",3
13,"WOODY","Prunus serotina","BOTTOM",626
13,"WOODY","Prunus serotina","MIDDLE",458
13,"WOODY","Prunus serotina","TOP",398
13,"WOODY","Prunus virginiana","BOTTOM",38
13,"WOODY","Prunus virginiana","MIDDLE",12
13,"WOODY","Prunus virginiana","TOP",128
13,"WOODY","Quercus alba","BOTTOM",365
13,"WOODY","Quercus alba","MIDDLE",491
13,"WOODY","Quercus alba","TOP",113
13,"WOODY","Quercus rubra","BOTTOM",21
13,"WOODY","Quercus rubra","MIDDLE",12
13,"WOODY","Quercus rubra","TOP",1
13,"WOODY","Quercus velutina","BOTTOM",65
13,"WOODY","Quercus velutina","MIDDLE",9
13,"WOODY","Quercus velutina","TOP",39
13,"WOODY","Ribes cynosbati","BOTTOM",33
13,"WOODY","Ribes cynosbati","MIDDLE",14
13,"WOODY","Ribes cynosbati","TOP",31
13,"WOODY","Rosa carolina","BOTTOM",1
13,"WOODY","Rosa carolina","MIDDLE",14
13,"WOODY","Rosa carolina","TOP",1
13,"WOODY","Sassafras albidum","BOTTOM",1
13,"WOODY","Sassafras albidum","MIDDLE",26
13,"WOODY","Sassafras albidum","TOP",1
13,"WOODY","Vaccinium corymbosum","BOTTOM",1
13,"WOODY","Vaccinium corymbosum","MIDDLE",3
13,"WOODY","Vitis sp.","TOP",1
14,"HERB","Amphicarpa bracteata","BOTTOM",143
14,"HERB","Amphicarpa bracteata","MIDDLE",1
14,"HERB","Andropogon gerardi","MIDDLE",1
14,"HERB","Andropogon gerardi","TOP",1
14,"HERB","Anemonella thalictroides","MIDDLE",1
14,"HERB","Anemonella thalictroides","TOP",2
14,"HERB","Antennaria fallax","BOTTOM",1
14,"HERB","Antennaria fallax","MIDDLE",1
14,"HERB","Antennaria fallax","TOP",2
14,"HERB","Asclepias syriaca","BOTTOM",1
14,"HERB","Asclepias syriaca","MIDDLE",1
14,"HERB","Asclepias syriaca","TOP",1
14,"HERB","Aster sagittifolius","BOTTOM",7
14,"HERB","Aster sagittifolius","MIDDLE",35
14,"HERB","Aster sagittifolius","TOP",19
14,"HERB","Carex pensylvanica","BOTTOM",299
14,"HERB","Carex pensylvanica","MIDDLE",205
14,"HERB","Carex pensylvanica","TOP",191
14,"HERB","Desmodium nudiflorum","BOTTOM",34
14,"HERB","Desmodium nudiflorum","MIDDLE",1
14,"HERB","Desmodium nudiflorum","TOP",9
14,"HERB","Euphorbia corrolata","BOTTOM",1
14,"HERB","Euphorbia corrolata","TOP",1
14,"HERB","Galium circaezans","BOTTOM",21
14,"HERB","Galium circaezans","MIDDLE",31
14,"HERB","Galium circaezans","TOP",9
14,"HERB","Galium pilosum","MIDDLE",1
14,"HERB","Galium pilosum","TOP",1
14,"HERB","Galium triflorum","BOTTOM",1
14,"HERB","Galium triflorum","MIDDLE",1
14,"HERB","Galium triflorum","TOP",6
14,"HERB","Geranium maculatum","BOTTOM",1
14,"HERB","Geranium maculatum","MIDDLE",16
14,"HERB","Geranium maculatum","TOP",1
14,"HERB","Helianthus divaricatus","BOTTOM",1
14,"HERB","Helianthus divaricatus","MIDDLE",10
14,"HERB","Helianthus divaricatus","TOP",12
14,"HERB","Hepatica americana","BOTTOM",3
14,"HERB","Hepatica americana","MIDDLE",28
14,"HERB","Hepatica americana","TOP",1
14,"HERB","Hieracium venosum","TOP",1
14,"HERB","Lathyrus ochroleucus","TOP",1
14,"HERB","Lespedeza intermedia","BOTTOM",1
14,"HERB","Lespedeza virginica","TOP",1
14,"HERB","Lysimachia quadrifolia","BOTTOM",25
14,"HERB","Lysimachia quadrifolia","MIDDLE",11
14,"HERB","Lysimachia quadrifolia","TOP",1
14,"HERB","Monarda fistulosa","BOTTOM",31
14,"HERB","Monarda fistulosa","MIDDLE",10
14,"HERB","Monarda fistulosa","TOP",7
14,"HERB","Osmorhiza claytoni","BOTTOM",24
14,"HERB","Phlox pilosa","BOTTOM",1
14,"HERB","Phlox pilosa","MIDDLE",1
14,"HERB","Phlox pilosa","TOP",1
14,"HERB","Phryma leptostachya","BOTTOM",103
14,"HERB","Phryma leptostachya","MIDDLE",112
14,"HERB","Phryma leptostachya","TOP",78
14,"HERB","Poa compressa","BOTTOM",1
14,"HERB","Poa compressa","MIDDLE",1
14,"HERB","Poa compressa","TOP",6
14,"HERB","Poa pratensis","BOTTOM",19
14,"HERB","Poa pratensis","MIDDLE",10
14,"HERB","Poa pratensis","TOP",11
14,"HERB","Polygonatum biflorum","BOTTOM",1
14,"HERB","Polygonatum biflorum","MIDDLE",1
14,"HERB","Polygonatum biflorum","TOP",1
14,"HERB","Potentilla simplex","BOTTOM",1
14,"HERB","Potentilla simplex","MIDDLE",1
14,"HERB","Potentilla simplex","TOP",18
14,"HERB","Prenanthes alba","MIDDLE",1
14,"HERB","Prenanthes alba","TOP",1
14,"HERB","Pteridium aquilinum","BOTTOM",260
14,"HERB","Pteridium aquilinum","MIDDLE",169
14,"HERB","Pteridium aquilinum","TOP",55
14,"HERB","Rubus flagellaris","BOTTOM",15
14,"HERB","Rubus flagellaris","MIDDLE",55
14,"HERB","Rubus flagellaris","TOP",179
14,"HERB","Rubus occidentalis","BOTTOM",1
14,"HERB","Rubus occidentalis","MIDDLE",1
14,"HERB","Rubus occidentalis","TOP",1
14,"HERB","Sanicula sp.","MIDDLE",1
14,"HERB","Smilacina racemosa","BOTTOM",14
14,"HERB","Smilacina racemosa","MIDDLE",29
14,"HERB","Smilacina racemosa","TOP",14
14,"HERB","Solidago juncea","BOTTOM",1
14,"HERB","Solidago juncea","MIDDLE",1
14,"HERB","Solidago juncea","TOP",1
14,"HERB","Solidago nemoralis","TOP",1
14,"HERB","Taenidia integerrima","BOTTOM",4
14,"HERB","Taenidia integerrima","MIDDLE",3
14,"HERB","Taenidia integerrima","TOP",1
14,"HERB","Veronicastrum virginianum","BOTTOM",1
14,"HERB","Vicia caroliniana","MIDDLE",1
14,"HERB","Vicia caroliniana","TOP",1
14,"HERB","Viola sororia","BOTTOM",4
14,"HERB","Viola sororia","MIDDLE",10
14,"HERB","Viola sororia","TOP",8
14,"WOODY","Acer rubrum","BOTTOM",13
14,"WOODY","Acer rubrum","MIDDLE",1
14,"WOODY","Acer rubrum","TOP",2
14,"WOODY","Amelanchier arborea","BOTTOM",11
14,"WOODY","Amelanchier arborea","MIDDLE",1
14,"WOODY","Amelanchier arborea","TOP",13
14,"WOODY","Amelanchier sanguinea","MIDDLE",1
14,"WOODY","Carya spp.","BOTTOM",57
14,"WOODY","Carya spp.","MIDDLE",51
14,"WOODY","Carya spp.","TOP",19
14,"WOODY","Ceanothus americanus","BOTTOM",24
14,"WOODY","Ceanothus americanus","MIDDLE",1
14,"WOODY","Ceanothus americanus","TOP",1
14,"WOODY","Celastrus scandens","BOTTOM",1
14,"WOODY","Cornus racemosa","BOTTOM",1
14,"WOODY","Cornus racemosa","MIDDLE",1
14,"WOODY","Cornus racemosa","TOP",1
14,"WOODY","Crataegus sp.","BOTTOM",1
14,"WOODY","Crataegus sp.","MIDDLE",1
14,"WOODY","Crataegus sp.","TOP",24
14,"WOODY","Hamamelis virginiana","BOTTOM",382
14,"WOODY","Hamamelis virginiana","MIDDLE",61
14,"WOODY","Hamamelis virginiana","TOP",52
14,"WOODY","Juniperus communis","MIDDLE",2
14,"WOODY","Juniperus communis","TOP",1
14,"WOODY","Parthenocissus quinquefolia","BOTTOM",1
14,"WOODY","Parthenocissus quinquefolia","MIDDLE",1
14,"WOODY","Parthenocissus quinquefolia","TOP",1
14,"WOODY","Populus grandidentata","BOTTOM",4
14,"WOODY","Populus grandidentata","MIDDLE",1
14,"WOODY","Populus grandidentata","TOP",1
14,"WOODY","Prunus serotina","BOTTOM",110
14,"WOODY","Prunus serotina","MIDDLE",391
14,"WOODY","Prunus serotina","TOP",857
14,"WOODY","Prunus virginiana","BOTTOM",3
14,"WOODY","Prunus virginiana","MIDDLE",21
14,"WOODY","Prunus virginiana","TOP",1
14,"WOODY","Quercus alba","BOTTOM",7
14,"WOODY","Quercus alba","MIDDLE",25
14,"WOODY","Quercus alba","TOP",1
14,"WOODY","Quercus velutina","BOTTOM",56
14,"WOODY","Quercus velutina","MIDDLE",62
14,"WOODY","Quercus velutina","TOP",26
14,"WOODY","Ribes cynosbati","BOTTOM",1
14,"WOODY","Ribes cynosbati","MIDDLE",1
14,"WOODY","Ribes cynosbati","TOP",1
14,"WOODY","Rosa carolina","BOTTOM",11
14,"WOODY","Rosa carolina","MIDDLE",3
14,"WOODY","Rosa carolina","TOP",11
14,"WOODY","Sassafras albidum","BOTTOM",60
14,"WOODY","Sassafras albidum","MIDDLE",91
14,"WOODY","Sassafras albidum","TOP",7
14,"WOODY","Vaccinium corymbosum","MIDDLE",1
14,"WOODY","Vaccinium corymbosum","TOP",1
14,"WOODY","Vitis sp.","BOTTOM",1
14,"WOODY","Vitis sp.","MIDDLE",14
14,"WOODY","Vitis sp.","TOP",1
15,"HERB","Agropyron trachycaulum","BOTTOM",3
15,"HERB","Agropyron trachycaulum","MIDDLE",3
15,"HERB","Agropyron trachycaulum","TOP",1
15,"HERB","Amph. Bract. V com.","TOP",4
15,"HERB","Amphicarpa bracteata","BOTTOM",235
15,"HERB","Amphicarpa bracteata","MIDDLE",1
15,"HERB","Amphicarpa bracteata","TOP",7
15,"HERB","Anemonella thalictroides","BOTTOM",29
15,"HERB","Anemonella thalictroides","MIDDLE",24
15,"HERB","Anemonella thalictroides","TOP",7
15,"HERB","Antennaria fallax","BOTTOM",7
15,"HERB","Antennaria fallax","MIDDLE",1
15,"HERB","Antennaria fallax","TOP",1
15,"HERB","Apocynum androsaemifolium","BOTTOM",1
15,"HERB","Apocynum androsaemifolium","TOP",1
15,"HERB","Asclepias exaltata","BOTTOM",1
15,"HERB","Asclepias exaltata","TOP",2
15,"HERB","Asclepias syriaca","BOTTOM",38
15,"HERB","Asclepias syriaca","MIDDLE",1
15,"HERB","Asclepias syriaca","TOP",1
15,"HERB","Aster macrophyllus","BOTTOM",1
15,"HERB","Aster macrophyllus","TOP",1
15,"HERB","Aster sagittifolius","BOTTOM",30
15,"HERB","Aster sagittifolius","MIDDLE",27
15,"HERB","Aster sagittifolius","TOP",10
15,"HERB","Carex pensylvanica","BOTTOM",574
15,"HERB","Carex pensylvanica","MIDDLE",415
15,"HERB","Carex pensylvanica","TOP",380
15,"HERB","Cystopteris fragilis","BOTTOM",28
15,"HERB","Cystopteris fragilis","MIDDLE",138
15,"HERB","Cystopteris fragilis","TOP",8
15,"HERB","Desmodium nudiflorum","BOTTOM",1
15,"HERB","Desmodium nudiflorum","MIDDLE",1
15,"HERB","Erigeron pulchellus","MIDDLE",1
15,"HERB","Festuca obtusa","BOTTOM",1
15,"HERB","Festuca obtusa","MIDDLE",2
15,"HERB","Festuca obtusa","TOP",1
15,"HERB","Galium boreale","BOTTOM",225
15,"HERB","Galium boreale","MIDDLE",48
15,"HERB","Galium boreale","TOP",209
15,"HERB","Galium circaezans","MIDDLE",1
15,"HERB","Geranium maculatum","BOTTOM",41
15,"HERB","Geranium maculatum","MIDDLE",3
15,"HERB","Geranium maculatum","TOP",1
15,"HERB","Helianthus divaricatus","BOTTOM",1
15,"HERB","Helianthus divaricatus","MIDDLE",3
15,"HERB","Helianthus divaricatus","TOP",1
15,"HERB","Hepatica americana","BOTTOM",146
15,"HERB","Hepatica americana","MIDDLE",88
15,"HERB","Hepatica americana","TOP",51
15,"HERB","Heuchera richardsonii","BOTTOM",12
15,"HERB","Heuchera richardsonii","MIDDLE",5
15,"HERB","Heuchera richardsonii","TOP",5
15,"HERB","Hystrix patula","BOTTOM",21
15,"HERB","Hystrix patula","MIDDLE",1
15,"HERB","Lathyrus ochroleucus","BOTTOM",1
15,"HERB","Lathyrus ochroleucus","TOP",1
15,"HERB","Lysimachia quadrifolia","BOTTOM",30
15,"HERB","Lysimachia quadrifolia","TOP",1
15,"HERB","Monarda fistulosa","BOTTOM",9
15,"HERB","Monarda fistulosa","MIDDLE",20
15,"HERB","Monarda fistulosa","TOP",13
15,"HERB","Panicum latifolium","BOTTOM",2
15,"HERB","Parietaria pensylvanica","BOTTOM",20
15,"HERB","Parietaria pensylvanica","MIDDLE",41
15,"HERB","Parietaria pensylvanica","TOP",12
15,"HERB","Phryma leptostachya","BOTTOM",1
15,"HERB","Phryma leptostachya","MIDDLE",1
15,"HERB","Poa compressa","BOTTOM",1
15,"HERB","Poa compressa","MIDDLE",68
15,"HERB","Poa compressa","TOP",38
15,"HERB","Poa pratensis","BOTTOM",2
15,"HERB","Poa pratensis","MIDDLE",15
15,"HERB","Poa pratensis","TOP",56
15,"HERB","Polygonatum biflorum","BOTTOM",2
15,"HERB","Polygonatum biflorum","MIDDLE",11
15,"HERB","Polygonatum biflorum","TOP",6
15,"HERB","Prunella vulgaris","BOTTOM",5
15,"HERB","Rubus flagellaris","BOTTOM",19
15,"HERB","Rubus flagellaris","MIDDLE",1
15,"HERB","Rubus flagellaris","TOP",27
15,"HERB","Rubus occidentalis","BOTTOM",198
15,"HERB","Rubus occidentalis","MIDDLE",16
15,"HERB","Rubus occidentalis","TOP",10
15,"HERB","Rudberckia hirta","BOTTOM",5
15,"HERB","Rudberckia hirta","MIDDLE",1
15,"HERB","Rudberckia hirta","TOP",1
15,"HERB","Sanicula sp.","BOTTOM",1
15,"HERB","Sanicula sp.","MIDDLE",23
15,"HERB","Sanicula sp.","TOP",1
15,"HERB","Smilacina racemosa","BOTTOM",7
15,"HERB","Smilacina racemosa","MIDDLE",3
15,"HERB","Smilacina racemosa","TOP",1
15,"HERB","Solidago juncea","BOTTOM",1
15,"HERB","Solidago nemoralis","BOTTOM",1
15,"HERB","Solidago nemoralis","MIDDLE",1
15,"HERB","Solidago nemoralis","TOP",1
15,"HERB","Uvularia grandiflora","BOTTOM",1
15,"HERB","Uvularia grandiflora","MIDDLE",3
15,"HERB","Uvularia grandiflora","TOP",7
15,"HERB","Veronicastrum virginianum","BOTTOM",1
15,"HERB","Veronicastrum virginianum","MIDDLE",1
15,"HERB","Veronicastrum virginianum","TOP",1
15,"HERB","Vicia carolina","BOTTOM",1
15,"HERB","Viola sororia","BOTTOM",20
15,"HERB","Viola sororia","MIDDLE",10
15,"HERB","Viola sororia","TOP",4
15,"WOODY","Acer rubrum","BOTTOM",1
15,"WOODY","Acer rubrum","MIDDLE",1
15,"WOODY","Amelanchier arborea","BOTTOM",1
15,"WOODY","Amelanchier arborea","MIDDLE",17
15,"WOODY","Amelanchier arborea","TOP",1
15,"WOODY","Amelanchier laevis","BOTTOM",1
15,"WOODY","Amelanchier laevis","MIDDLE",1
15,"WOODY","Amelanchier laevis","TOP",5
15,"WOODY","Amelanchier sanguinea","BOTTOM",1
15,"WOODY","Carya spp.","BOTTOM",83
15,"WOODY","Carya spp.","MIDDLE",83
15,"WOODY","Carya spp.","TOP",14
15,"WOODY","Crataegus sp.","BOTTOM",1
15,"WOODY","Juniperus communis","BOTTOM",36
15,"WOODY","Juniperus communis","MIDDLE",1
15,"WOODY","Juniperus communis","TOP",1
15,"WOODY","Parthenocissus quinquefolia","BOTTOM",1
15,"WOODY","Parthenocissus quinquefolia","TOP",1
15,"WOODY","Prunus serotina","BOTTOM",46
15,"WOODY","Prunus serotina","MIDDLE",10
15,"WOODY","Prunus serotina","TOP",208
15,"WOODY","Prunus virginiana","BOTTOM",1
15,"WOODY","Prunus virginiana","MIDDLE",1
15,"WOODY","Prunus virginiana","TOP",1
15,"WOODY","Quercus alba","BOTTOM",1
15,"WOODY","Quercus alba","MIDDLE",1
15,"WOODY","Quercus alba","TOP",1
15,"WOODY","Quercus rubra","BOTTOM",37
15,"WOODY","Quercus rubra","MIDDLE",15
15,"WOODY","Quercus rubra","TOP",7
15,"WOODY","Quercus velutina","BOTTOM",5
15,"WOODY","Quercus velutina","MIDDLE",13
15,"WOODY","Quercus velutina","TOP",5
15,"WOODY","Ribes cynosbati","BOTTOM",38
15,"WOODY","Ribes cynosbati","MIDDLE",4
15,"WOODY","Ribes cynosbati","TOP",26
15,"WOODY","Rosa carolina","BOTTOM",5
15,"WOODY","Rosa carolina","MIDDLE",7
15,"WOODY","Rosa carolina","TOP",3
15,"WOODY","Sassafras albidum","BOTTOM",1
15,"WOODY","Sassafras albidum","MIDDLE",1
15,"WOODY","Sassafras albidum","TOP",1
15,"WOODY","Tilia americana","BOTTOM",4
15,"WOODY","Tilia americana","MIDDLE",11
15,"WOODY","Tilia americana","TOP",3
15,"WOODY","Vaccinium corymbosum","MIDDLE",1
15,"WOODY","Vitis sp.","BOTTOM",3
15,"WOODY","Vitis sp.","MIDDLE",1
15,"WOODY","Vitis sp.","TOP",1
16,"HERB","Adiantum pedatum","MIDDLE",10
16,"HERB","Agropyron trachycaulum","MIDDLE",1
16,"HERB","Amphicarpa bracteata","BOTTOM",4
16,"HERB","Amphicarpa bracteata","MIDDLE",53
16,"HERB","Amphicarpa bracteata","TOP",188
16,"HERB","Anemonella thalictroides","BOTTOM",1
16,"HERB","Anemonella thalictroides","MIDDLE",1
16,"HERB","Anemonella thalictroides","TOP",1
16,"HERB","Antennaria fallax","BOTTOM",1
16,"HERB","Antennaria fallax","MIDDLE",1
16,"HERB","Antennaria fallax","TOP",34
16,"HERB","Asclepias exaltata","BOTTOM",9
16,"HERB","Asclepias exaltata","MIDDLE",1
16,"HERB","Asclepias exaltata","TOP",1
16,"HERB","Aster macrophyllus","BOTTOM",5
16,"HERB","Aster macrophyllus","MIDDLE",14
16,"HERB","Aster macrophyllus","TOP",44
16,"HERB","Aster sagittifolius","BOTTOM",1
16,"HERB","Aster sagittifolius","MIDDLE",1
16,"HERB","Aster sagittifolius","TOP",1
16,"HERB","Carex pensylvanica","BOTTOM",49
16,"HERB","Carex pensylvanica","MIDDLE",98
16,"HERB","Carex pensylvanica","TOP",199
16,"HERB","Cystopteris fragilis","MIDDLE",1
16,"HERB","Cystopteris fragilis","TOP",1
16,"HERB","Desmodium nudiflorum","BOTTOM",8
16,"HERB","Desmodium nudiflorum","MIDDLE",24
16,"HERB","Desmodium nudiflorum","TOP",2
16,"HERB","Erigeron pulchellus","MIDDLE",1
16,"HERB","Erigeron pulchellus","TOP",1
16,"HERB","Festuca obtusa","BOTTOM",1
16,"HERB","Festuca obtusa","MIDDLE",1
16,"HERB","Festuca obtusa","TOP",1
16,"HERB","Galium boreale","BOTTOM",1
16,"HERB","Galium boreale","MIDDLE",9
16,"HERB","Galium boreale","TOP",64
16,"HERB","Galium circaezans","BOTTOM",3
16,"HERB","Galium circaezans","MIDDLE",1
